"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1995",2.1737872004,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1996",1.352455787,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1997",2.3480654996,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1998",3.5610139815,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1999",3.2883490178,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.0421819437,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2001",1.9659508216,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2002",1.0772407986,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2003",0.8494553798,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2004",2.5882285261,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2005",1.6655354308,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2006",2.5132873959,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2007",2.3474590682,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2008",0.0810894856,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2009",-2.8623448035,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2010",1.8845852851,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2011",2.106497048,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2012",0.2240610913,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2013",0.6180810228,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2014",0.665879846,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2015",1.2094760081,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2016",1.2254107355,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2017",1.2880099519,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2018",1.5896107987,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1992",1.5141517544,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1993",-0.9819475801,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1994",2.5294181089,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1995",1.8120079866,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1996",0.8568061066,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1997",1.9077152546,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1998",1.772550451,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1999",1.8480222638,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2000",3.1915777776,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2001",1.8322036565,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2002",0.0241666322,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2003",-0.7195217966,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2004",0.6976959438,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2005",0.8781596308,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2006",3.8733872102,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2007",3.372714941,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2008",0.8181520628,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2009",-5.5674409484,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2010",3.9478099707,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2011",3.7202219341,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2012",0.6859558451,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2013",0.5973238298,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2014",1.5905575247,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2015",1.4858453692,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2016",1.7411508841,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2017",1.6541622571,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2018",1.7351236051,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","1996",2.8952556929,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","1997",4.5985909955,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","1998",3.874087028,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","1999",2.9504095659,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.0541492428,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2001",4.191434327,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2002",3.9823635793,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2003",5.8058903872,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2004",4.7773455813,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2005",0.7955147617,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2006",5.5809248766,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2007",3.1688787963,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2008",-0.2345691709,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2009",-4.3062540412,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2010",-5.4587691961,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2011",-9.1769875176,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2012",-7.3239268873,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2013",-3.1727551837,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2014",0.3894096639,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2015",-0.3115525496,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2016",0.0409092312,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2017",1.3274271598,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2018",1.9241780194,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1992",-3.0641803452,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1993",-0.5761085173,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1994",2.9471545568,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1995",1.4895254754,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1996",0.0055837005,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1997",3.3058621703,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1998",4.218935085,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1999",3.2049491921,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.2023339712,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2001",3.7741012849,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2002",4.5030638825,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2003",3.8277471494,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2004",5.005389217,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2005",4.3828938198,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2006",3.8557457807,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2007",0.4483481944,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2008",0.8892045257,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2009",-6.5636342749,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2010",0.677098149,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2011",1.7394233437,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2012",-1.6025124033,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2013",2.1171468338,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2014",4.0473211798,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2015",3.1480838292,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2016",1.6589338936,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2017",2.4831846024,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2018",2.169955957,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1971",13.0608376449,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1972",6.1773344469,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1973",6.8060097216,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1974",5.7062921375,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1975",0.6461550772,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1976",5.9593675167,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1977",8.8222772471,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1978",6.016714595,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1979",4.8605823848,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1980",5.7479207102,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1981",4.2650071038,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1982",2.1545662419,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1983",-2.1511617013,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1984",4.129118228,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1985",3.2928413872,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1986",6.2705419599,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1987",8.5459397513,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1988",-0.089726032,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1989",0.2584398542,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1990",1.1693703316,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1991",-0.2235255109,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1992",-3.3738941435,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1993",1.3134494657,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1994",3.6088579345,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1995",0.1165837062,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1996",4.7850624276,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1997",4.9131896176,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1998",6.5671440104,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1999",4.0038026082,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.680611339,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2001",3.8337375593,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2002",0.3146634905,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2003",2.4401595707,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2004",8.0998116387,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2005",6.7043760607,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2006",5.0006493276,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2007",9.3500334392,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2008",1.5193483763,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2009",-6.9439199028,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2010",-3.5598582638,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2011",1.987099927,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2012",1.2175268694,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2013",4.4098459551,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2014",1.9265393926,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2015",4.1699669889,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2016",4.6599454165,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2017",4.0857235408,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2018",2.5049147856,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1991",1.9296395376,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1992",3.3432742436,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1993",2.692609172,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1994",5.7558270007,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1995",9.6344223085,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1996",9.701997964,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1997",11.271728202,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1998",8.2199948207,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1999",10.8382782632,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2000",9.9116393376,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2001",6.0635491725,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2002",5.5719719009,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2003",3.6903715475,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2004",6.7979852108,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2005",5.7928869922,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2006",5.8826053721,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2007",3.7468934013,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2008",-4.3990311373,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2009",-4.6067112014,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2010",1.9966057405,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2011",-0.062710273,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2012",-1.0835139115,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2013",1.0835970813,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2014",8.4500204667,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2015",26.2858629078,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2016",4.257495782,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2017",3.238840337,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2018",2.307355015,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1971",1.9340568501,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1972",3.1542799705,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1973",6.5488727325,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1974",5.2767682246,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1975",-2.0496415514,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1976",6.5285055041,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1977",2.3589763257,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1978",3.6508457529,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1979",5.5313160002,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1980",3.477944452,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1981",0.7808669447,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1982",0.3255860456,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1983",1.3658515972,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1984",3.2102817956,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1985",2.8396196293,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1986",2.9704081192,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1987",2.9576816649,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1988",4.2998230032,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1989",3.4749192989,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1990",1.9520064236,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1991",1.5322824905,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1992",0.6993849241,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1993",-0.8579261442,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1994",2.2812554617,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1995",2.9613239561,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1996",1.0001229089,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1997",1.9676732801,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1998",1.4561971895,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1999",1.5085997668,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2000",3.9683516124,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2001",1.5814610758,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2002",0.247281014,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2003",0.2381031055,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2004",1.3691148598,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2005",1.1525034071,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2006",2.1014092611,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2007",1.3322054436,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2008",-1.0666295735,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2009",-5.5176567169,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2010",1.6499390853,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2011",0.7168834127,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2012",-2.8522424934,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2013",-1.7452068324,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2014",0.1682894105,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2015",0.6148429759,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2016",0.8257163775,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2017",0.8712930382,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2018",1.0294879439,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1971",4.3891034137,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1972",8.4134963876,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1973",8.0326506635,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1974",-1.2251963962,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1975",3.0914866169,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1976",3.9750284378,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1977",4.3903379502,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1978",5.2720200942,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1979",5.4839257552,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1980",2.8175922046,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1981",4.1768791209,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1982",3.3765058919,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1983",3.0608053393,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1984",4.4638990159,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1985",6.3333568887,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1986",2.8310766408,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1987",4.1074270638,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1988",7.1466937073,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1989",5.3701525189,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1990",5.5723982995,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1991",3.3243407748,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1992",0.8190082251,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1993",0.1710627563,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1994",0.8635998501,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1995",1.9423434223,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1996",2.6100765845,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1997",1.5956068495,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1998",-2.0031478338,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","1999",-0.199315827,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2000",2.2574732812,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2001",0.3554617148,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2002",0.2895274661,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2003",1.6851329986,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2004",2.3607506909,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2005",1.3027077795,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2006",1.6929240893,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2007",2.1921662907,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2008",-1.0416360344,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2009",-5.5269764887,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2010",4.7113657105,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2011",-0.4542628791,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2012",1.7421808299,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2013",1.3567360218,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2014",-0.0273248393,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2015",0.5707662531,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2016",0.7541371434,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2017",1.0335222085,
"JPN","REALGDPFORECAST","TOT","AGRWTH","A","2018",0.8304801479,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1971",10.4545300007,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1972",7.1508486054,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1973",14.8275358174,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1974",9.4606456329,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1975",7.8636188387,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1976",13.1150667163,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1977",12.2777526662,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1978",10.774491371,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1979",8.6256978704,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1980",-1.7013357864,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1981",7.1805108392,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1982",8.2650784814,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1983",13.2420035821,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1984",10.4428644432,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1985",7.7496915302,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1986",11.2241256385,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1987",12.4672616571,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1988",11.9046835278,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1989",7.0297380314,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1990",9.8111747642,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1991",10.354001497,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1992",6.1754611518,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1993",6.846785998,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1994",9.2061207217,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1995",9.5705866969,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1996",7.5945262101,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1997",5.9221854645,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1998",-5.471205296,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","1999",11.3086050529,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2000",8.9244260342,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2001",4.5252823984,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2002",7.4324586565,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2003",2.9332179019,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2004",4.8998509901,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2005",3.9236669507,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2006",5.1761538183,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2007",5.4633963932,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2008",2.8292144574,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2009",0.7075184826,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2010",6.4967851689,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2011",3.6817046665,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2012",2.2923900489,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2013",2.8961974833,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2014",3.3414624873,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2015",2.6119354087,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2016",2.7497784588,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2017",2.5981497824,
"KOR","REALGDPFORECAST","TOT","AGRWTH","A","2018",3.0166108977,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1971",2.6672362847,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1972",6.598192675,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1973",8.312676881,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1974",4.2124674139,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1975",-6.5713709329,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1976",2.5343319309,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1977",1.569776537,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1978",4.0749714177,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1979",2.3456087427,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1980",0.8408829271,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1981",-0.5509505137,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1982",1.1312969987,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1983",2.9890767915,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1984",6.1869392754,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1985",2.7917061761,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1986",9.9839347941,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1987",3.9509779501,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1988",8.4632828391,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1989",9.7980614565,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1990",5.3199321786,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1991",8.6441905194,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1992",1.8196527595,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1993",4.2006479951,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1994",3.8209212277,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1995",1.4322002447,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1996",1.5202181506,
"LUX","REALGDPFORECAST","TOT","AGRWTH","A","1997",5.9502342242,
